X0,X1
3.72887503097375,3.21103233904142
4.49351105745744,1.95148449209647
-5.60748323456123,-3.8153661414677
3.79120856631832,2.52557397840633
-4.7563507452843,-5.42225370959767
-5.51519106219855,-2.63312573255548
1.29214892166443,3.86785427335485
-5.77872024890428,-2.50395568851082
0.464279662539366,1.23290799147797
3.60307472149024,1.69822709735321
-3.75503342889128,-4.50694317537113
-1.39248277108575,1.44886788381709
1.83786797633631,1.4721824625061
0.035590518436323,2.96694016653288
1.07736929777214,-1.37055987962465
3.12534691405521,3.27425870314007
-0.107879895333085,-0.6220215267396
0.301982903261628,-0.21770807683144
2.78890381538628,5.62201973701647
-3.38583329995657,-3.2424922899527
-2.9624600557421,-4.51001639885475
-4.87561825338476,-5.38279973096434
-4.64657288424253,-5.0815480036144
5.0887698559186,1.77314209239599
1.05863208439085,1.04871002944466
-3.95442816009619,-4.65160034760582
-2.41398318385465,-5.23781549882685
4.08053808080784,2.35831776761071
2.40078317698876,2.35390298994006
2.83690099881244,2.46251422203678
1.09874078713051,2.27857645007842
4.43473390958638,4.07789734430086
-4.44004448669698,-3.86925942271391
2.29577845297009,1.95612634080727
-3.17682941603809,-3.9266820328116
1.09218626927231,-0.539590669026283
-4.45006547147924,-3.3771500676525
0.566840601017104,2.3911957640371
3.11632012788366,1.86075899240571
-5.70338243935515,-4.05554769889662
3.96524043463042,3.19851724416234
0.77765480934675,0.844215160319889
4.26540439299233,2.24881158741776
0.885645361135657,1.33482583092441
-3.52102017425361,-3.66633789471305
-4.99053632513069,-4.56629772960277
0.218298395662662,0.419336999134814
1.85315196184419,1.53311597378325
2.58087287876119,1.23711952563088
1.86600647685188,-0.354862125460675
-2.52210595525848,-4.51827021827365
-4.0771017094141,-3.65884802518336
1.70878579683077,2.33044429669949
0.892317166855328,2.72814065853937
-3.25270639487674,-3.38962973456653
2.55232293564694,4.5340612485169
2.98447610840393,2.4709652723309
0.775754027006369,0.47232273007099
1.29256085652544,0.323105643115926
1.19974264985567,1.59094151680978
0.614037938539141,3.49209758027301
1.72777812354383,3.61340815369748
-0.683126326159632,3.09949209182433
-3.37588018294784,-3.37165449073572
-4.15178509503558,-3.41168279351542
-3.97548982574106,-3.50200170875455
-3.63340175390315,-4.93987978632736
-3.63860439449159,-2.46196343353403
1.26869696087759,2.63696851596861
3.24298511320624,4.96899456365404
0.787663327007141,0.042043306553856
2.19552018333657,0.407492100206425
3.64376396069589,2.84454899824219
3.34985730790787,2.7798593575162
-4.34271451652677,-4.80227726922162
2.86060059137689,-0.198024848886549
-4.71530370925997,-3.32040225106532
1.30723568117665,2.17922918073462
2.37123742719493,3.03726031097233
2.65165549545569,4.82671479886994
3.2159643952572,-0.284101719591383
-3.80191523923214,-4.14436041192394
-2.85717718548498,-3.24806696731323
0.819933295560968,1.15069174416585
0.799458303619775,1.17605642371999
3.80294358992722,2.61757978416507
-5.44808434149732,-5.40746377437656
0.250217706765185,1.031309260253
-3.63836397495237,-4.64511975460512
2.29441700011755,0.953789836599151
-5.66940528112137,-3.45663980762006
2.33506178244677,3.64344945664353
-5.06230371372611,-3.52640756936482
-0.867898278391701,0.486261806840905
-3.26153342000459,-3.82863171881003
-0.201944011873899,0.662679648536854
-3.62885412662869,-4.60398518671582
-5.69246462971482,-2.47044968053939
1.23045893978804,0.629060242956998
-2.55872671093388,-5.43586215117944
1.03398205135655,1.03570736739489
-4.11453984525262,-2.76218368802654
1.528017340064,0.397534930776867
3.76726817087926,2.76788669695499
4.05639345587333,2.47255832524134
0.372361038151742,4.01430580085679
2.24917209125677,1.47937545494884
0.915801146249624,-0.99315312021919
-3.92843376278061,-4.47765744676512
-4.69972550799259,-3.78602008926578
0.793827199909787,4.30160038234658
1.11534493232918,0.445269653553949
3.9228449855956,3.36274397279808
-3.55618057185377,-3.22536594657066
5.67321201642044,0.696435605925816
2.30784064532003,3.30560809174056
2.22708451841157,3.92770288760713
1.06494032555778,3.03352320186417
-1.20904907759797,-0.535492360082842
-3.66150359250559,-4.4152879139008
0.329293783274094,1.45265425007742
-2.53435123107845,-4.22577630048654
1.39705627865735,2.00023475393071
2.37851884044652,-1.08765653453372
0.234712018898421,0.362803653997819
-3.17745508789681,-5.22084364997102
0.561841820913389,3.89768722534861
2.30307467899789,1.56963787945594
1.15372529789295,0.182738011030143
-4.25256815139316,-5.24778318196485
-3.49908281237562,-4.97755524479855
3.43403329139997,1.83857714040576
-4.20812225035728,-4.49300093465883
3.63946496252959,0.718122437860116
0.127435389010158,0.702977637338194
0.337332346862834,1.75951818130661
-5.91877121529904,-4.02651387544922
1.70071382239116,0.568849491055529
2.72749793991849,3.70125531108057
-4.03582603910995,-2.43535634418599
1.22512776622374,3.01396851664918
4.33416211169504,3.10940290754755
-3.67728143966191,-4.82723094355232
2.00877225878647,0.216851224837131
2.10883242304828,0.778117436268413
-3.0459982365068,-3.3486087486942
3.05196657152694,1.68674155629747
-4.10703035995456,-5.03524232241937
2.88300941250302,4.10854053522777
3.50604964573687,0.832492446213792
-4.66178646476839,-3.14756666520378
4.98889920369997,1.39673849009629
2.65859078924503,1.77845186510757
-4.92693047157808,-4.0595253560618
-4.68002472157849,-3.767746302839
-1.93925207511801,-2.2446591575568
-3.89060520539511,-3.27423337610131
-5.59442765879437,-4.59937502295377
1.59283622353929,1.31280851898869
4.76150356712153,4.35189223392663
-4.65183610780216,-3.95260132868359
-2.35503228649872,-4.24903603955638
-3.52676237542645,-4.07282891265687
0.43875855842573,1.41580465807686
2.96011783876131,-0.375614471622426
2.11713527720006,1.54476897183581
3.35134218056685,1.97741635531619
-6.03812453517785,-5.0080863109174
3.26166576227412,3.83163981034747
-3.20896805295695,-4.90938745479474
0.615583230166816,1.5089991356823
-4.07201012158033,-2.99646710210798
1.34700237268938,3.94636016789307
1.71510918024709,0.303240523772252
-4.4853635478291,-3.91812586061368
2.88780125702174,2.3228768964416
-0.631827369175903,1.89550427923266
1.5155418629591,1.24922522459573
-0.297275993119877,1.73912272833312
0.980292524712698,2.4260719281377
0.378866441156594,1.26854554196668
3.8512603009266,2.43832753169382
2.75583595388523,1.59763680191342
1.46629432543716,3.99159942091935
-5.62754243788316,-3.95191505333862
-4.7925207384327,-4.1147364414669
-0.553617770865087,2.39299214485422
-3.98158162081045,-2.32356268772472
-5.07089249806111,-3.51752758475681
1.71688008381983,1.84140729077308
-4.00797264131662,-2.52005586110997
2.58406259573582,3.89425396312983
0.309234608514671,1.14641177757443
2.94074477608161,4.70582041215415
1.73022208573246,3.01830705360873
0.249324758188565,1.47496424012489
1.30083732124611,1.89427009452614
-0.613340613241132,-0.102382335781038
-0.189670819347568,-1.58406813632446
0.495775819484971,0.661858469367391
-1.87784380298737,-2.96753473944885
1.78024141355039,0.88098896346474
-5.0060173814997,-5.21418861278773
2.34575498627328,0.241781145402833
1.77126731184105,2.59498303615892
4.57901799938211,5.17756017543116
2.85850349003882,1.59785073988578
2.43405595470981,-0.82782428574053
-3.71900813226497,-4.62269951982059
-0.062809056774435,6.26529824039199
-3.689092434402,-2.52464378305045
-5.87079192102586,-4.35151348404131
1.23501430611722,-0.174047333138038
2.29945394345631,2.83909594058596
-3.42910948930683,-2.8644343598194
-3.90292245065196,-3.03135500946711
-4.57677133056833,-3.24460877417424
-6.06744210003988,-4.08912003951279
1.47906774712634,1.77663512764329
2.40443033050514,3.04284615549968
3.9248632618777,5.60747637042234
1.63981321527663,0.260156059512328
-1.99928685784829,3.74913108710889
-0.171047903572799,2.26437015592941
3.2954575224009,3.90816862898239
0.743868554883751,2.78887136421994
2.21328148099637,2.05981070582237
0.314585212260644,1.68709933762739
2.89837639668282,2.72859961573488
1.21343318561727,-1.00562058019353
1.64381181228448,-0.078161578149245
-2.69452119284567,-3.97899615836724
-3.9134102125271,-4.15567723539208
-4.65064256912183,-4.4871253837647
2.95252047268262,2.46488462357803
2.30431964326748,1.60611682623226
1.77326135231576,4.69121165625632
-4.23894804686641,-4.9075636620416
1.68372073627864,1.53725027202078
-3.18713788116104,-3.37037115807639
2.15665494015389,3.65262760190962
-4.44429326007611,-3.62269950695515
0.711609522210238,0.550215030940483
1.04560417380184,1.14403759206191
2.73637346122448,1.23586573181389
-4.86041336528395,-4.38455554422983
1.65232018551332,0.555262801496673
2.99856933335509,2.21724407802176
-4.89841467134836,-3.50808082849349
2.69268877725984,2.5036552241841
1.73532868607508,-0.264098675808387
-2.11797550352497,-2.65457995384502
3.07305180412085,1.52358840360884
1.71370520999834,2.02409867053637
1.57254679861167,2.98846274454944
0.247639530654679,3.17493826959631
-0.204968920102481,0.078642921875046
2.66906349629344,0.377872761324578
-5.53411417073562,-2.72232317810149
1.55812202430131,3.27793652061263
0.866528726381559,-0.084689169757748
-4.31526924464035,-3.24103077950673
-0.689014033661386,0.06661997489095
1.45832254267786,1.51604997662928
-5.32818604889843,-3.80313876413088
3.33566493694806,3.64636625028461
-3.17059441881651,-6.21113530900789
1.82539836810604,2.24893375150657
2.46723455258808,1.38007844911216
-4.25497721742086,-2.49600701141731
2.28342410369125,6.33172908141383
0.174219585786732,3.70292296641317
0.958378135135863,1.28105767904382
-2.18116377007161,2.30980822230695
-3.66768598802041,-4.74848653655655
-3.82681907414882,-3.61468262027116
0.689149425015156,0.764380181098026
-3.77254006539587,-2.69285724571757
4.43466475390651,3.57620717903864
3.386572577065,3.23844098081566
-2.37138445442871,-5.38010145821489
2.19761213183158,-2.47550645383243
1.74617195466064,-0.884269663868548
2.97041819216364,2.21178050721116
-4.46341769281246,-4.46572975357026
1.60903529716234,0.915972986535153
0.465396974319074,2.74406137254124
4.09383297021887,3.16747601128079
-2.5972056890639,-5.40185106279228
1.82290288161113,2.72146156383644
-0.867955008228684,1.72721194161477
2.47320279096795,-0.451569222429446
3.67023715573892,3.10131300392781
-4.83921752322264,-4.30921237585121
0.669212422515886,4.01510092411262
1.02212071967847,1.41709804643401
-4.26987493529337,-4.97876371578231
1.84153011071085,2.61141388136934
2.29822741769825,1.93349130676345
1.24370682078167,3.14398330303274
2.2282190813802,1.34867291593182
1.77734552756586,3.06252910729003
1.84930232254657,0.325039868926879
0.771181119083984,1.26091944781567
4.06208954727856,4.37381343607222
0.412672668978134,2.25299305248289
-5.32023320702064,-2.16854123414565
1.97633693136812,2.368468235289
2.02989022114741,1.3931077786018
2.88769512773924,2.19717579744845
0.614948617517801,1.14787903730823
3.9605902249906,4.32557926230694
1.9313927835149,2.48265727494607
1.41312123896486,1.71548039362142
-3.93976979005897,-1.53675788751471
1.03381738884295,0.989057204026956
-3.7859062558698,-5.24573877871199
-3.93019791500998,-4.38531359686176
1.71172150956206,0.628544272823212
2.52495244921049,1.62639647052504
1.45623742120716,1.73270289434059
2.92075611912827,3.0870245561772
-4.47193186578943,-2.91104940303263
3.94049668953331,1.71172686523433
2.30957214471312,1.73096574508861
-0.737616680499493,-1.6385671479441
1.37747355754649,3.80317853941004
2.85700624159607,3.15505320771463
1.09436222837931,-1.39784082143853
2.47669647293472,2.13618426059887
-3.75803772843397,-5.9132802446578
-1.42664019675014,-3.94078156598551
4.91606469703195,2.66384239729928
3.15554109760444,2.50770672377313
-3.35231146189931,-2.47697014359197
-4.82899501092207,-4.56018104019697
-4.8467937180684,-5.51484722468586
-3.64298451403495,-4.69290959526065
-3.98699810812209,-2.54646592284268
2.10197992720278,-0.884600724347812
-5.19130349720265,-3.34344639136617
-5.06762042938259,-4.14237948502129
-0.178984872245971,0.73044022000357
-5.28996089974105,-5.29507877206362
